product_type,agri_nonagri_type,product_segment,material_group_description,material_code,material_description,uom,price,custom_1,custom_2,custom_3,custom_4,custom_5,material_code_new,REMARKS,CHANGES
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4676,"42.16X21.34MM(11/4X1/2"")RED SH80(P80)",No.s,33,PRICE PER NO.,REDUCER,80,NULL,ASTM REDUCER,US1568,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4677,"42.16X26.67MM(11/4X3/4"")RED SH80(P80)",No.s,36.5,PRICE PER NO.,REDUCER,80,NULL,ASTM REDUCER,US1569,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4678,"42.16X33.40MM(11/4X1"")RED SH80(P60)",No.s,31,PRICE PER NO.,REDUCER,60,NULL,ASTM REDUCER,US1577,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4679,"48.26X21.34MM(11/2X1/2"")RED SH80(P60)",No.s,38.5,PRICE PER NO.,REDUCER,60,NULL,ASTM REDUCER,US1578,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4680,"48.26X26.67MM(11/2X3/4"")RED SH80(P60)",No.s,41,PRICE PER NO.,REDUCER,60,NULL,ASTM REDUCER,US1579,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4681,"48.26X33.40MM(11/2X1"")RED SH80(P120)",No.s,47,PRICE PER NO.,REDUCER,120,NULL,ASTM REDUCER,US1588,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4682,"48.26X42.16MM(11/2X11/4"")RED SH80(P40)",No.s,41,PRICE PER NO.,REDUCER,40,NULL,ASTM REDUCER,US1589,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4683,"60.32X21.34MM(2X1/2"")RED SH80(P45)",No.s,57.5,PRICE PER NO.,REDUCER,45,NULL,ASTM REDUCER,US1599,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4684,"60.32X26.67MM(2X3/4"")RED SH80(P45)",No.s,58.5,PRICE PER NO.,REDUCER,45,NULL,ASTM REDUCER,US1666,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4685,"60.32X33.40MM(2X1"")RED SH80(P36)",No.s,68.5,PRICE PER NO.,REDUCER,36,NULL,ASTM REDUCER,US1667,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4686,"60.32X42.16MM(2X11/4"")RED SH80(P36)",No.s,71,PRICE PER NO.,REDUCER,36,NULL,ASTM REDUCER,US1668,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4687,"60.32X48.26MM(2X11/2"")RED SH80 (P36)",No.s,71.5,PRICE PER NO.,REDUCER,36,NULL,ASTM REDUCER,US1669,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4688,"73.02X21.34MM(21/2X1/2"")RED SH-80 (P48)",No.s,91,PRICE PER NO.,REDUCER,48,NULL,ASTM REDUCER,UH1255,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4689,73.02X26.67MM(21/2X3/4'')RED SH-80 (P48),No.s,91.5,PRICE PER NO.,REDUCER,48,NULL,ASTM REDUCER,UH1256,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4690,"73.02X33.40MM (21/2X1"") RED SH-80 (P48)",No.s,90,PRICE PER NO.,REDUCER,48,NULL,ASTM REDUCER,UH1257,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4691,"73.02X42.16MM(21/2X11/4"")RED SH-80 (P50)",No.s,108.5,PRICE PER NO.,REDUCER,50,NULL,ASTM REDUCER,UH1258,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4692,"73.02X48.26MM(21/2X11/2"")RED SH-80 (P40)",No.s,112,PRICE PER NO.,REDUCER,40,NULL,ASTM REDUCER,UH1259,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4693,"73.02X60.32MM(21/2X2"")RED SH80(P36)",No.s,114.5,PRICE PER NO.,REDUCER,36,NULL,ASTM REDUCER,UH1266,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4694,"88.90X21.34MM(3X1/2"")RED SH80(P24)",No.s,123,PRICE PER NO.,REDUCER,24,NULL,ASTM REDUCER,UH1267,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4695,"88.90X26.67MM(3X3/4"")RED SH80(P32)",No.s,125.5,PRICE PER NO.,REDUCER,32,NULL,ASTM REDUCER,UH1268,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4696,"88.90X33.40MM(3X1"")RED SH80(P32)",No.s,129.5,PRICE PER NO.,REDUCER,32,NULL,ASTM REDUCER,UH1269,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4697,"88.90X42.16MM(3X11/4"")RED SH80(P40)",No.s,129.5,PRICE PER NO.,REDUCER,40,NULL,ASTM REDUCER,UH1277,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4698,"88.90X48.26MM(3X11/2"")RED SH80(P25)",No.s,145.5,PRICE PER NO.,REDUCER,25,NULL,ASTM REDUCER,UH1278,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4699,"88.90X60.32MM(3X2"")RED SH80(P20)",No.s,152,PRICE PER NO.,REDUCER,20,NULL,ASTM REDUCER,UH1279,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4700,"88.90X73.02MM(3X21/2"")RED SH80(P25)",No.s,170,PRICE PER NO.,REDUCER,25,NULL,ASTM REDUCER,UH1288,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4701,"114.30X21.34MM(4X1/2"")RED SH80(P20)",No.s,210.5,PRICE PER NO.,REDUCER,20,NULL,ASTM REDUCER,UH1289,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4702,"114.30X26.67MM(4X3/4"")RED SH80(P20)",No.s,212,PRICE PER NO.,REDUCER,20,NULL,ASTM REDUCER,UH1299,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4703,"114.30X33.40MM(4X1"")RED SH80(P20)",No.s,213.5,PRICE PER NO.,REDUCER,20,NULL,ASTM REDUCER,UH1333,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4704,"114.30X42.16MM(4X11/4"")RED SH80(P16)",No.s,216,PRICE PER NO.,REDUCER,16,NULL,ASTM REDUCER,UH1334,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4705,"114.30X48.26MM(4X11/2"")RED SH80(P16)",No.s,217.5,PRICE PER NO.,REDUCER,16,NULL,ASTM REDUCER,UH1335,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4706,"114.30X60.32MM(4X2"")RED SH80(P16)",No.s,222.5,PRICE PER NO.,REDUCER,16,NULL,ASTM REDUCER,UH1336,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4707,"114.30X73.02MM(4X21/2"")RED SH80(P12)",No.s,272,PRICE PER NO.,REDUCER,12,NULL,ASTM REDUCER,UH1337,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4708,"114.30X88.90MM(4X3"")RED SH80(P14)",No.s,279,PRICE PER NO.,REDUCER,14,NULL,ASTM REDUCER,UH1338,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4709,"26.67X21.34MM(3/4X1/2"")R.BUSH SH80(P700)",No.s,5,PRICE PER NO.,REDUCING BUSH,700,NULL,ASTM REDUCING BUSH,US1111,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4710,"33.40X21.34MM(1X1/2"")R.BUSH SH80(P420)",No.s,11.5,PRICE PER NO.,REDUCING BUSH,420,NULL,ASTM REDUCING BUSH,US1112,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4711,"33.40X26.67MM(1X3/4"")R.BUSH SH80(P490)",No.s,7.5,PRICE PER NO.,REDUCING BUSH,490,NULL,ASTM REDUCING BUSH,US1113,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4713,"42.16X26.67MM(11/4X3/4"")R.BUSH SH80(P120)",No.s,20.5,PRICE PER NO.,REDUCING BUSH,120,NULL,ASTM REDUCING BUSH,US1114,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4712,"42.16X21.34MM(11/4X1/2"")R.BUSH SH80(P96)",No.s,46.5,PRICE PER NO.,REDUCING BUSH,96,NULL,ASTM REDUCING BUSH,US1115,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4714,"42.16X33.40MM(11/4X1"")R.BUSH SH80(P240)",No.s,13,PRICE PER NO.,REDUCING BUSH,240,NULL,ASTM REDUCING BUSH,US1116,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4715,"48.26X21.34MM(11/2 X1/2"")R.BUSH SH80(P100)",No.s,27.5,PRICE PER NO.,REDUCING BUSH,100,NULL,ASTM REDUCING BUSH,US1117,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4716,"48.26X26.67MM(11/2 X3/4"")R.BUSH SH80(P90)",No.s,28,PRICE PER NO.,REDUCING BUSH,90,NULL,ASTM REDUCING BUSH,US1118,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4717,"48.26X33.40MM(11/2X1"")R.BUSH SH80(P200)",No.s,24.5,PRICE PER NO.,REDUCING BUSH,200,NULL,ASTM REDUCING BUSH,US1119,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4718,"48.26X42.16MM(11/2X11/4"")R.BUSH SH80(200)",No.s,13,PRICE PER NO.,REDUCING BUSH,200,NULL,ASTM REDUCING BUSH,US1122,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4719,"60.32X21.34MM (2X1/2"") R. BUSH SH80(P56)",No.s,87.5,PRICE PER NO.,REDUCING BUSH,56,NULL,ASTM REDUCING BUSH,US1123,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4720,"60.32X26.67MM (2X3/4"") R. BUSH SH80(P48)",No.s,87.5,PRICE PER NO.,REDUCING BUSH,48,NULL,ASTM REDUCING BUSH,US1124,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4721,"60.32X33.40MM (2X1"") R. BUSH SH80 (P45)",No.s,49,PRICE PER NO.,REDUCING BUSH,45,NULL,ASTM REDUCING BUSH,US1125,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4722,"60.32X42.16MM (2X11/4"") R.BUSH SH80(P54)",No.s,45.5,PRICE PER NO.,REDUCING BUSH,54,NULL,ASTM REDUCING BUSH,US1126,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4723,"60.32X48.26MM(2X11/2"")R.BUSH SH80(P48)",No.s,36,PRICE PER NO.,REDUCING BUSH,48,NULL,ASTM REDUCING BUSH,US1127,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4724,"73.02X60.32MM(21/2X2"")R.BUSH SH80 (P50)",No.s,63,PRICE PER NO.,REDUCING BUSH,50,NULL,ASTM REDUCING BUSH,UH1111,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4725,"88.90X48.26MM(3X11/2"")R.BUSH SH80(P56)",No.s,215.5,PRICE PER NO.,REDUCING BUSH,56,NULL,ASTM REDUCING BUSH,UH1112,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4726,"88.90X60.32MM(3X2"")R.BUSH SH80(P56)",No.s,224,PRICE PER NO.,REDUCING BUSH,56,NULL,ASTM REDUCING BUSH,UH1113,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4727,"88.90X73.02MM(3X21/2"")R.BUSH SH-80 (P32)",No.s,241,PRICE PER NO.,REDUCING BUSH,32,NULL,ASTM REDUCING BUSH,UH1114,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4728,"114.30X60.32MM(4X2"")R.BUSH SH80(P36)",No.s,379,PRICE PER NO.,REDUCING BUSH,36,NULL,ASTM REDUCING BUSH,UH1115,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4729,"114.30X88.90MM(4X3"")R.BUSH SH80(P16)",No.s,402,PRICE PER NO.,REDUCING BUSH,16,NULL,ASTM REDUCING BUSH,UH1116,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4730,"168.28X114.30MM(6""X4"")R.BUSH SH-80 (P14)",No.s,940,PRICE PER NO.,REDUCING BUSH,14,NULL,ASTM REDUCING BUSH,UH1117,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4731,"26.67X21.34MM(3/4X1/2"")R.ELBOW SH80(P96)",No.s,25.5,PRICE PER NO.,R.ELBOW 90 DEG,96,NULL,ASTM REDUCING ELBOW  90°,US1225,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4732,"33.40X21.34MM (1X1/2"")R.ELBOW SH80 (P160)",No.s,34,PRICE PER NO.,R.ELBOW 90 DEG,160,NULL,ASTM REDUCING ELBOW  90°,US1226,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4733,"33.40MM (1X3/4"") R.ELBOW SH-80 (P140)",No.s,40.5,PRICE PER NO.,R.ELBOW 90 DEG,140,NULL,ASTM REDUCING ELBOW  90°,US1227,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4770,"26.67X21.34MM(3/4X1/2"")BRASS ELBOW(P160)",No.s,134.5,PRICE PER NO.,REDUCING BRASS ELBOW 90 DEG,160,NULL,ASTM REDUCING ELBOW  90° - BRASS INSERT,US1228,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4771,"33.40X21.34MM(1X1/2"")BRASS ELBOW (P135)",No.s,148,PRICE PER NO.,REDUCING BRASS ELBOW 90 DEG,135,NULL,ASTM REDUCING ELBOW  90° - BRASS INSERT,US1229,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4772,"33.40X26.67MM (1X3/4"") BRASS ELBOW (P25)",No.s,179,PRICE PER NO.,REDUCING BRASS ELBOW 90 DEG,25,NULL,ASTM REDUCING ELBOW  90° - BRASS INSERT,US1233,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4734,"26.67X21.34MM(3/4X1/2"")R.TEE SH80(P68)",No.s,27,PRICE PER NO.,REDUCING TEE,68,NULL,ASTM REDUCING TEE,US1445,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4735,"33.40X21.34MM(1X1/2"")R.TEE SH-80(P110)",No.s,43.5,PRICE PER NO.,REDUCING TEE,110,NULL,ASTM REDUCING TEE,US1446,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4736,"33.40X26.67MM(1X3/4"")R.TEE SH80(P99)",No.s,43.5,PRICE PER NO.,REDUCING TEE,99,NULL,ASTM REDUCING TEE,US1447,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4737,"42.16x21.34MM(11/4X1/2"")R.TEE SH80(P24)",No.s,63,PRICE PER NO.,REDUCING TEE,24,NULL,ASTM REDUCING TEE,US1448,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4738,"42.16X26.67MM(11/4X3/4"")R.TEE SH80(P24)",No.s,67,PRICE PER NO.,REDUCING TEE,24,NULL,ASTM REDUCING TEE,US1449,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4739,"42.16X33.40MM(11/4X1"")R.TEE SH80(P24)",No.s,74,PRICE PER NO.,REDUCING TEE,24,NULL,ASTM REDUCING TEE,US1455,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4740,"48.26X21.34MM(11/2X1/2"")R.TEE SH80(P18)",No.s,87,PRICE PER NO.,REDUCING TEE,18,NULL,ASTM REDUCING TEE,US1456,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4741,"48.26X26.67MM(11/2X3/4"")R.TEE SH80(P18)",No.s,90,PRICE PER NO.,REDUCING TEE,18,NULL,ASTM REDUCING TEE,US1457,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4742,"48.26X33.40MM(11/2X1"")R.TEE SH80(P18)",No.s,95.5,PRICE PER NO.,REDUCING TEE,18,NULL,ASTM REDUCING TEE,US1458,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4743,"48.26X42.16MM(11/2X11/4"")R.TEE SH80(P15)",No.s,101.5,PRICE PER NO.,REDUCING TEE,15,NULL,ASTM REDUCING TEE,US1459,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4744,"60.32X21.34MM(2X1/2"")R.TEE SH80 (P9)",No.s,138,PRICE PER NO.,REDUCING TEE,9,NULL,ASTM REDUCING TEE,US1466,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4745,"60.32X26.67MM(2X3/4"")R.TEE SH80(P9)",No.s,139,PRICE PER NO.,REDUCING TEE,9,NULL,ASTM REDUCING TEE,US1467,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4746,"60.32X33.40MM(2X1"")R.TEE SH80(P9)",No.s,158.5,PRICE PER NO.,REDUCING TEE,9,NULL,ASTM REDUCING TEE,US1468,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4747,"60.32X42.16MM(2X11/4"")R.TEE SH80(P9)",No.s,148.5,PRICE PER NO.,REDUCING TEE,9,NULL,ASTM REDUCING TEE,US1469,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4748,"60.32X48.26MM(2X11/2"")R.TEE SH80(P9)",No.s,154,PRICE PER NO.,REDUCING TEE,9,NULL,ASTM REDUCING TEE,US1477,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4749,"73.02X21.34MM(21/2X1/2"")R.TEE SH80(P14)",No.s,243,PRICE PER NO.,REDUCING TEE,14,NULL,ASTM REDUCING TEE,UH1222,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4750,"73.02X26.67MM(21/2X3/4"")R.TEE SH80(P14)",No.s,244,PRICE PER NO.,REDUCING TEE,14,NULL,ASTM REDUCING TEE,UH1223,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4751,"73.02X33.40MM(21/2X1"")R.TEE SH80 (P14)",No.s,246.5,PRICE PER NO.,REDUCING TEE,14,NULL,ASTM REDUCING TEE,UH1224,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4752,"73.02X42.16MM(21/2X11/4"")R.TEE SH80(P14)",No.s,251,PRICE PER NO.,REDUCING TEE,14,NULL,ASTM REDUCING TEE,UH1225,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4753,"73.02X48.26MM(21/2X11/2"")R.TEE SH80(P14)",No.s,252.5,PRICE PER NO.,REDUCING TEE,14,NULL,ASTM REDUCING TEE,UH1226,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4754,"73.02X60.32MM(21/2X2"")R.TEE SH80(P14)",No.s,260,PRICE PER NO.,REDUCING TEE,14,NULL,ASTM REDUCING TEE,UH1227,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4755,"88.90X21.34MM(3X1/2"")R.TEE SH80(P9)",No.s,356,PRICE PER NO.,REDUCING TEE,9,NULL,ASTM REDUCING TEE,UH1228,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4756,"88.90X26.67MM(3X3/4"")R.TEE SH80(P9)",No.s,357,PRICE PER NO.,REDUCING TEE,9,NULL,ASTM REDUCING TEE,UH1229,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4757,"88.90X33.40MM(3X1"")R.TEE SH80(P9)",No.s,359.5,PRICE PER NO.,REDUCING TEE,9,NULL,ASTM REDUCING TEE,UH1233,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4758,"88.90X42.16MM(3X11/4"")R.TEE SH80(P9)",No.s,362,PRICE PER NO.,REDUCING TEE,9,NULL,ASTM REDUCING TEE,UH1234,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4759,"88.90X48.26MM(3X11/2"")R.TEE SH80(P9)",No.s,368,PRICE PER NO.,REDUCING TEE,9,NULL,ASTM REDUCING TEE,UH1235,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4760,"88.90X60.32MM(3X2"")R.TEE SH80(P9)",No.s,375,PRICE PER NO.,REDUCING TEE,9,NULL,ASTM REDUCING TEE,UH1236,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4761,"88.90X73.02MM(3X21/2"")R.TEE SH80(P9)",No.s,393.5,PRICE PER NO.,REDUCING TEE,9,NULL,ASTM REDUCING TEE,UH1237,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4762,"114.30X21.34MM (4X1/2"") R.TEE SH-80 (P6)",No.s,630.5,PRICE PER NO.,REDUCING TEE,6,NULL,ASTM REDUCING TEE,UH1238,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4763,"114.30X26.67MM (4X3/4"") R.TEE SH-80 (P5)",No.s,632.5,PRICE PER NO.,REDUCING TEE,5,NULL,ASTM REDUCING TEE,UH1239,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4764,"114.30X33.40MM (4X1"") R.TEE SH-80 (P5)",No.s,636,PRICE PER NO.,REDUCING TEE,5,NULL,ASTM REDUCING TEE,UH1244,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4765,"114.30X42.16MM (4X11/4"") R.TEE (P5)",No.s,637.5,PRICE PER NO.,REDUCING TEE,5,NULL,ASTM REDUCING TEE,UH1245,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4766,"114.30X48.26MM (4X11/2"") R.TEE SH-80(P5)",No.s,640,PRICE PER NO.,REDUCING TEE,5,NULL,ASTM REDUCING TEE,UH1246,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4767,"114.30X60.32MM (4X2"") R.TEE SH-80 (P5)",No.s,646.5,PRICE PER NO.,REDUCING TEE,5,NULL,ASTM REDUCING TEE,UH1247,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4768,"114.30X73.02MM (4X21/2"") R.TEE SH-80(P5)",No.s,663,PRICE PER NO.,REDUCING TEE,5,NULL,ASTM REDUCING TEE,UH1248,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4769,"114.30X88.90MM (4X3"") R.TEE SH-80 (P4)",No.s,679.5,PRICE PER NO.,REDUCING TEE,4,NULL,ASTM REDUCING TEE,UH1249,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4773,"26.67X21.34MM(3/4X1/2"")BRASS TEE(P144)",No.s,138,PRICE PER NO.,REDUCING BRASS TEE,144,NULL,ASTM REDUCING TEE - BRASS INSERT,US1388,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4774,"33.40X21.34MM(1X1/2"")BRASS TEE (P100)",No.s,153,PRICE PER NO.,REDUCING BRASS TEE,100,NULL,ASTM REDUCING TEE - BRASS INSERT,US1389,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4775,"33.40X26.67MM (1X3/4"") BRASS TEE (P20)",No.s,187,PRICE PER NO.,REDUCING BRASS TEE,20,NULL,ASTM REDUCING TEE - BRASS INSERT,US1399,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4776,"42.16X21.34MM(11/4""X1/2"")BRASS TEE(P28)",No.s,184,PRICE PER NO.,REDUCING BRASS TEE,28,NULL,ASTM REDUCING TEE - BRASS INSERT,US1444,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4778,"26.67X21.34MM(3/4X1/2"")BRASS M.T.A.(P144)",No.s,160,PRICE PER NO.,REDUCING BRASS (M.T.A.),144,NULL,ASTM REDUCING MALE THREADED ADAPTER (M.T.A.) BRASS INSERT,US1355,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4779,"33.40X21.34MM(1X1/2"")BRASS M.T.A.(P45)",No.s,169.5,PRICE PER NO.,REDUCING BRASS (M.T.A.),45,NULL,ASTM REDUCING MALE THREADED ADAPTER (M.T.A.) BRASS INSERT,US1356,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4780,"33.40X26.67MM(1X3/4"")BRASS M.T.A.(P80)",No.s,277.5,PRICE PER NO.,REDUCING BRASS (M.T.A.),80,NULL,ASTM REDUCING MALE THREADED ADAPTER (M.T.A.) BRASS INSERT,US1357,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4781,"26.67X21.34MM(3/4X1/2"")BRASS F.T.A.(P180)",No.s,114.5,PRICE PER NO.,REDUCING BRASS (F.T.A.),180,NULL,ASTM REDUCING  FEMALE THREADED ADAPTER (F.T.A.) BRASS INSERT,US1288,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4782,"33.40X21.34MM(1X1/2"")BRASS F.T.A.(P150)",No.s,121.5,PRICE PER NO.,REDUCING BRASS (F.T.A.),150,NULL,ASTM REDUCING  FEMALE THREADED ADAPTER (F.T.A.) BRASS INSERT,US1289,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4783,"33.40X26.67MM(1X3/4"")BRASS F.T.A.(P80)",No.s,147,PRICE PER NO.,REDUCING BRASS (F.T.A.),80,NULL,ASTM REDUCING  FEMALE THREADED ADAPTER (F.T.A.) BRASS INSERT,US1299,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4784,"1/2""(20) FAUCET VALVE (P180)",No.s,102,PRICE PER NO.,FAUCET VALVE,180,NULL,ASTM FAUCET VALVE_(I),US2267,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4785,"1/2""(20) FAUCET II VALVE (P180)",No.s,96,PRICE PER NO.,FAUCET VALVE,180,NULL,ASTM FAUCET VALVE_(II),US2268,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4792,"26.67MM(3/4"") NON RETURN VALVE SH80(P36)",No.s,245.5,PRICE PER NO.,NON RETURN VALVE,36,NULL,ASTM NON RETURN VALVE,US2239,,
ASTM FITTING,PLUMBING & SANITATION,FITTINGS,ASTM FITTING,4793,"33.40MM(1"") NON RETURN VALVE SH80(P36)",No.s,359,PRICE PER NO.,NON RETURN VALVE,36,NULL,ASTM NON RETURN VALVE,US2244,,
