Main Category,"AGRI/
PLUMBING & SANITATION",Product Segment,Material Group Description,Material Code ,Material Code ,Material Description,UOM,List Price Per Mtr (in Rs),Packing,Material Sub Type,UOM,Image Name in NEW SKU_PNG folder,Sales Observations (Sachin)
ASTM PIPE,PLUMBING & SANITATION,PIPES,ASTM PIPE,UP1248,4067,"48.26MM (1 1/2"") SH-80 THRD (3 MTR)",MTR,355.50, PRICE PER MTR,SCH-80 THREADED,30,ASTM PLUMBING PIPE-SCHEDULE  80-THREADED,Ok
ASTM PIPE,PLUMBING & SANITATION,PIPES,ASTM PIPE,UP1249,4068,"60.32MM (2"") SH-80 THRD (3 MTR)",MTR,500.50, PRICE PER MTR,SCH-80 THREADED,15,ASTM PLUMBING PIPE-SCHEDULE  80-THREADED,Ok
ASTM PIPE,PLUMBING & SANITATION,PIPES,ASTM PIPE,UP1255,4069,"75.30MM (2 1/2"") SH-80 THRD (3 MTR)",MTR,752.00, PRICE PER MTR,SCH-80 THREADED,15,ASTM PLUMBING PIPE-SCHEDULE  80-THREADED,Ok
ASTM PIPE,PLUMBING & SANITATION,PIPES,ASTM PIPE,UP1256,4070,"88.90MM (3"") SH-80 THRD (3 MTR)",MTR,1006.00, PRICE PER MTR,SCH-80 THREADED,9,ASTM PLUMBING PIPE-SCHEDULE  80-THREADED,Ok
ASTM PIPE,PLUMBING & SANITATION,PIPES,ASTM PIPE,UP1257,4071,"114.30MM (4"") SH-80 THRD (3 MTR)",MTR,1469.00, PRICE PER MTR,SCH-80 THREADED,6,ASTM PLUMBING PIPE-SCHEDULE  80-THREADED,Ok
ASTM PIPE,PLUMBING & SANITATION,PIPES,ASTM PIPE,UP1258,4072,"21.34MM (1/2"") SH-80 THRD (6 MTR)",MTR,109.00, PRICE PER MTR,SCH-80 THREADED,180,ASTM PLUMBING PIPE-SCHEDULE  80-THREADED,Ok
ASTM PIPE,PLUMBING & SANITATION,PIPES,ASTM PIPE,UP1259,4073,"26.67MM (3/4"") SH-80 THRD (6 MTR)",MTR,151.00, PRICE PER MTR,SCH-80 THREADED,150,ASTM PLUMBING PIPE-SCHEDULE  80-THREADED,Ok
ASTM PIPE,PLUMBING & SANITATION,PIPES,ASTM PIPE,UP1266,4074,"33.40MM (1"") SH-80 THRD (6 MTR)",MTR,214.50, PRICE PER MTR,SCH-80 THREADED,90,ASTM PLUMBING PIPE-SCHEDULE  80-THREADED,Ok
ASTM PIPE,PLUMBING & SANITATION,PIPES,ASTM PIPE,UP1267,4075,"42.16MM (1 1/4"") SH-80 THRD (6 MTR)",MTR,299.00, PRICE PER MTR,SCH-80 THREADED,60,ASTM PLUMBING PIPE-SCHEDULE  80-THREADED,Ok
ASTM PIPE,PLUMBING & SANITATION,PIPES,ASTM PIPE,UP1268,4076,"48.26MM (1 1/2"") SH-80 THRD (6 MTR)",MTR,355.50, PRICE PER MTR,SCH-80 THREADED,60,ASTM PLUMBING PIPE-SCHEDULE  80-THREADED,Ok
ASTM PIPE,PLUMBING & SANITATION,PIPES,ASTM PIPE,UP1269,4077,"60.32MM (2"") SH-80 THRD (6 MTR)",MTR,500.50, PRICE PER MTR,SCH-80 THREADED,30,ASTM PLUMBING PIPE-SCHEDULE  80-THREADED,Ok
ASTM PIPE,PLUMBING & SANITATION,PIPES,ASTM PIPE,UP1277,4078,"75.30MM (2 1/2"") SH-80 THRD (6 MTR)",MTR,752.00, PRICE PER MTR,SCH-80 THREADED,30,ASTM PLUMBING PIPE-SCHEDULE  80-THREADED,Ok
ASTM PIPE,PLUMBING & SANITATION,PIPES,ASTM PIPE,UP1278,4079,"88.90MM (3"") SH-80 THRD (6 MTR)",MTR,1006.00, PRICE PER MTR,SCH-80 THREADED,18,ASTM PLUMBING PIPE-SCHEDULE  80-THREADED,Ok
ASTM PIPE,PLUMBING & SANITATION,PIPES,ASTM PIPE,UP1279,4080,"114.30MM (4"") SH-80 THRD (6 MTR)",MTR,1469.00, PRICE PER MTR,SCH-80 THREADED,12,ASTM PLUMBING PIPE-SCHEDULE  80-THREADED,Ok
CPVC PIPE,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1225,5501,"15.90MM (1/2"") SDR-11 CPVC (3 MTR)",MTR,82.00, PRICE PER MTR,SDR-11,300,CPVC PIPE SDR 11 ,Ok
CPVC PIPE,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1229,5502,"22.20MM (3/4"") SDR-11 CPVC (3 MTR)",MTR,125.50, PRICE PER MTR,SDR-11,150,CPVC PIPE SDR 11 ,Ok
CPVC PIPE,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1236,5503,"28.60MM (1"") SDR-11 CPVC (3 MTR)",MTR,199.00, PRICE PER MTR,SDR-11,90,CPVC PIPE SDR 11 ,Ok
CPVC PIPE,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1244,5504,"34.90MM (1 1/4"") SDR-11 CPVC (3 MTR)",MTR,306.00, PRICE PER MTR,SDR-11,60,CPVC PIPE SDR 11 ,Ok
CPVC PIPE,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1248,5505,"41.30MM (1 1/2"") SDR-11 CPVC (3 MTR)",MTR,419.00, PRICE PER MTR,SDR-11,45,CPVC PIPE SDR 11 ,Ok
CPVC PIPE,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1257,5506,"54.00MM ( 2"" ) SDR-11 CPVC (3 MTR)",MTR,703.00, PRICE PER MTR,SDR-11,30,CPVC PIPE SDR 11 ,Ok
CPVC PIPE,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1226,5507,"15.90MM (1/2"") SDR-11 CPVC (5 MTR)",MTR,82.00, PRICE PER MTR,SDR-11,300,CPVC PIPE SDR 11 ,Ok
CPVC PIPE,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1233,5508,"22.20MM (3/4"") SDR-11 CPVC (5 MTR)",MTR,125.50, PRICE PER MTR,SDR-11,200,CPVC PIPE SDR 11 ,Ok
CPVC PIPE,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1237,5509,"28.60MM (1"") SDR-11 CPVC (5 MTR)",MTR,199.00, PRICE PER MTR,SDR-11,125,CPVC PIPE SDR 11 ,Ok
CPVC PIPE,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1245,5510,"34.90MM (1 1/4"") SDR-11 CPVC (5 MTR)",MTR,306.00, PRICE PER MTR,SDR-11,75,CPVC PIPE SDR 11 ,Ok
CPVC PIPE,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1249,5511,"41.30MM (1 1/2"") SDR-11 CPVC (5 MTR)",MTR,419.00, PRICE PER MTR,SDR-11,50,CPVC PIPE SDR 11 ,Ok
CPVC PIPE,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1258,5512,"54.00MM ( 2"" ) SDR-11 CPVC (5 MTR)",MTR,703.00, PRICE PER MTR,SDR-11,30,CPVC PIPE SDR 11 ,Ok
CPVC PIPE,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1227,5513,"15.90MM (1/2"") SDR-13.5 CPVC (3 MTR)",MTR,70.00, PRICE PER MTR,SDR-13.5,300,CPVC PIPE SDR  13.5 ,Ok
CPVC PIPE,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1234,5514,"22.20MM (3/4"") SDR-13.5 CPVC (3 MTR)",MTR,115.00, PRICE PER MTR,SDR-13.5,150,CPVC PIPE SDR  13.5 ,Ok
CPVC PIPE,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1238,5515,"28.60MM ( 1"" ) SDR-13.5 CPVC (3 MTR)",MTR,167.50, PRICE PER MTR,SDR-13.5,90,CPVC PIPE SDR  13.5 ,Ok
CPVC PIPE,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1246,5516,"34.90MM (1 1/4"") SDR-13.5 CPVC (3 MTR)",MTR,258.00, PRICE PER MTR,SDR-13.5,60,CPVC PIPE SDR  13.5 ,Ok
CPVC PIPE,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1255,5517,"41.30MM (1 1/2"") SDR-13.5 CPVC (3 MTR)",MTR,354.00, PRICE PER MTR,SDR-13.5,45,CPVC PIPE SDR  13.5 ,Ok
CPVC PIPE,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1259,5518,"54.00MM ( 2"" ) SDR-13.5 CPVC (3 MTR)",MTR,594.00, PRICE PER MTR,SDR-13.5,30,CPVC PIPE SDR  13.5 ,Ok
CPVC PIPE,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1228,5519,"15.90MM (1/2"") SDR-13.5 CPVC (5 MTR)",MTR,70.00, PRICE PER MTR,SDR-13.5,300,CPVC PIPE SDR  13.5 ,Ok
CPVC PIPE,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1235,5520,"22.20MM (3/4"") SDR-13.5 CPVC (5 MTR)",MTR,115.00, PRICE PER MTR,SDR-13.5,200,CPVC PIPE SDR  13.5 ,Ok
CPVC PIPE,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1239,5521,"28.60MM (1"") SDR-13.5 CPVC (5 MTR)",MTR,167.50, PRICE PER MTR,SDR-13.5,125,CPVC PIPE SDR  13.5 ,Ok
CPVC PIPE,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1247,5522,"34.90MM (1 1/4"") SDR-13.5 CPVC (5 MTR)",MTR,258.00, PRICE PER MTR,SDR-13.5,75,CPVC PIPE SDR  13.5 ,Ok
CPVC PIPE,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1256,5523,"41.30MM (1 1/2"") SDR-13.5 CPVC (5 MTR)",MTR,354.00, PRICE PER MTR,SDR-13.5,50,CPVC PIPE SDR  13.5 ,Ok
CPVC PIPE,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1266,5524,"54.00MM ( 2"" ) SDR-13.5 CPVC (5 MTR)",MTR,594.00, PRICE PER MTR,SDR-13.5,30,CPVC PIPE SDR  13.5 ,Ok
CPVC PIPE,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1267,5525,"65 NB (2.1/2"") SCH.40 CPVC (3 MTR)",MTR,1109.50, PRICE PER MTR,SCH-40,15,CPVC HIGHER DIA PIPES SCH 40,Ok
CPVC PIPE,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1278,5526,"80 NB ( 3"") SCH.40 CPVC (3 MTR)",MTR,1525.50, PRICE PER MTR,SCH-40,9,CPVC HIGHER DIA PIPES SCH 40,Ok
CPVC PIPE,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1178,5527,"100 NB ( 4"") SCH.40 CPVC (3 MTR)",MTR,2258.50, PRICE PER MTR,SCH-40,6,CPVC HIGHER DIA PIPES SCH 40,Ok
CPVC PIPE,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1199,5528,"150 NB ( 6"") SCH.40 CPVC (3 MTR)",MTR,4146.00, PRICE PER MTR,SCH-40,3,CPVC HIGHER DIA PIPES SCH 40,Ok
CPVC Pipe,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1268,5529,"65 NB (2.1/2"") SCH.40 CPVC (5 MTR)",MTR,1109.50,PRICE PER MTR,SCH-40,25,CPVC HIGHER DIA PIPES SCH 40,Changes
CPVC PIPE,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1279,5530,"80 NB ( 3"") SCH.40 CPVC (5 MTR )",MTR,1525.50, PRICE PER MTR,SCH-40,15,CPVC HIGHER DIA PIPES SCH 40,Ok
CPVC PIPE,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1179,5531,"100 NB ( 4"") SCH.40 CPVC (5 MTR )",MTR,2258.50, PRICE PER MTR,SCH-40,10,CPVC HIGHER DIA PIPES SCH 40,Ok
CPVC PIPE,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1222,5532,"150 NB ( 6"") SCH.40 CPVC (5 MTR )",MTR,4146.00, PRICE PER MTR,SCH-40,5,CPVC HIGHER DIA PIPES SCH 40,Ok
CPVC PIPE,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1269,5533,"65 NB (2.1/2"") SCH.80 CPVC (3 MTR)",MTR,1474.50, PRICE PER MTR,SCH-80,15,CPVC HIGHER DIA PIPES SCH 80,Ok
CPVC PIPE,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1288,5534,"80 NB ( 3"") SCH.80 CPVC (3 MTR)",MTR,2096.00, PRICE PER MTR,SCH-80,9,CPVC HIGHER DIA PIPES SCH 80,Ok
CPVC PIPE,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1188,5535,"100 NB ( 4"") SCH.80 CPVC ( 3MTR)",MTR,3051.50, PRICE PER MTR,SCH-80,6,CPVC HIGHER DIA PIPES SCH 80,Ok
CPVC PIPE,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1223,5536,"150 NB ( 6"") SCH.80 CPVC (3 MTR)",MTR,6373.50, PRICE PER MTR,SCH-80,3,CPVC HIGHER DIA PIPES SCH 80,Ok
CPVC Pipe,PLUMBING & SANITATION,PIPES,CPVC Pipe,CP1277,5537,"65 NB (2.1/2"") SCH.80 CPVC (5 MTR)",MTR,1474.50,PRICE PER MTR,SCH-80,25,CPVC HIGHER DIA PIPES SCH 80,Changes
CPVC PIPE,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1289,5538,"80 NB ( 3"") SCH.80 CPVC (5 MTR)",MTR,2096.00, PRICE PER MTR,SCH-80,15,CPVC HIGHER DIA PIPES SCH 80,Ok
CPVC PIPE,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1189,5539,"100 NB ( 4"") SCH.80 CPVC (5 MTR)",MTR,3051.50, PRICE PER MTR,SCH-80,10,CPVC HIGHER DIA PIPES SCH 80,Ok
CPVC PIPE,PLUMBING & SANITATION,PIPES,CPVC PIPE,CP1224,5540,"150 NB ( 6"") SCH.80 CPVC (5 MTR)",MTR,6373.50, PRICE PER MTR,SCH-80,5,CPVC HIGHER DIA PIPES SCH 80,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1111,7001,75MM TYPE A WITH INT RING G (3 MTR),MTR,219.50, PRICE PER MTR,TYPE A WITH INTEGRATED RING,3,SWR PIPES WITH INTEGRATED RING  TYPE A PIPES,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1112,7003,75MM TYPE A WITH INT RING G (6 MTR),MTR,219.50, PRICE PER MTR,TYPE A WITH INTEGRATED RING,6,SWR PIPES WITH INTEGRATED RING  TYPE A PIPES,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1113,7002,75MM TYPE A W.I.R. G (3.66MTR-12FT),MTR,219.50, PRICE PER MTR,TYPE A WITH INTEGRATED RING,3.66,SWR PIPES WITH INTEGRATED RING  TYPE A PIPES,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1114,7004,90MM TYPE A WITH INT RING G (3 MTR),MTR,271.50, PRICE PER MTR,TYPE A WITH INTEGRATED RING,3,SWR PIPES WITH INTEGRATED RING  TYPE A PIPES,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1115,7005,90MM TYPE A W.I.R. G (3.66MTR-12FT),MTR,271.50, PRICE PER MTR,TYPE A WITH INTEGRATED RING,3.66,SWR PIPES WITH INTEGRATED RING  TYPE A PIPES,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1116,7006,90MM TYPE A WITH INT RING G (6 MTR),MTR,271.50, PRICE PER MTR,TYPE A WITH INTEGRATED RING,6,SWR PIPES WITH INTEGRATED RING  TYPE A PIPES,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1117,7007,110MM TYPE A WITH INT RING G (3 MTR),MTR,392.00, PRICE PER MTR,TYPE A WITH INTEGRATED RING,3,SWR PIPES WITH INTEGRATED RING  TYPE A PIPES,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1118,7008,110MM TYPE A W.I.R. G (3.66 MTR-12FT),MTR,392.00, PRICE PER MTR,TYPE A WITH INTEGRATED RING,3.66,SWR PIPES WITH INTEGRATED RING  TYPE A PIPES,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1119,7009,110MM TYPE A WITH INT RING G (6 MTR),MTR,392.00, PRICE PER MTR,TYPE A WITH INTEGRATED RING,6,SWR PIPES WITH INTEGRATED RING  TYPE A PIPES,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1122,7010,160MM TYPE A WITH INT RING G (3 MTR),MTR,853.00, PRICE PER MTR,TYPE A WITH INTEGRATED RING,3,SWR PIPES WITH INTEGRATED RING  TYPE A PIPES,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1123,7011,160MM TYPE A WITH INT RING G (6 MTR),MTR,853.00, PRICE PER MTR,TYPE A WITH INTEGRATED RING,6,SWR PIPES WITH INTEGRATED RING  TYPE A PIPES,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1124,7013,75MM TYPE B WITH INT RING G (3 MTR),MTR,367.50, PRICE PER MTR,TYPE B WITH INTEGRATED RING,3,SWR PIPES WITH INTEGRATED RING  TYPE B PIPES,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1125,7014,75MM TYPE B W.I.R. G (3.66 MTR-12FT),MTR,367.50, PRICE PER MTR,TYPE B WITH INTEGRATED RING,3.66,SWR PIPES WITH INTEGRATED RING  TYPE B PIPES,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1126,7015,75MM TYPE B WITH INT RING G (6 MTR),MTR,367.50, PRICE PER MTR,TYPE B WITH INTEGRATED RING,6,SWR PIPES WITH INTEGRATED RING  TYPE B PIPES,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1127,7016,90MM TYPE B WITH INT RING G (3 MTR),MTR,442.50, PRICE PER MTR,TYPE B WITH INTEGRATED RING,3,SWR PIPES WITH INTEGRATED RING  TYPE B PIPES,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1128,7017,90MM TYPE B W.I.R. G (3.66MTR-12FT),MTR,442.50, PRICE PER MTR,TYPE B WITH INTEGRATED RING,3.66,SWR PIPES WITH INTEGRATED RING  TYPE B PIPES,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1129,7018,90MM TYPE B WITH INT RING G (6 MTR),MTR,442.50, PRICE PER MTR,TYPE B WITH INTEGRATED RING,6,SWR PIPES WITH INTEGRATED RING  TYPE B PIPES,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1133,7019,110MM TYPE B WITH INT RING G (3 MTR),MTR,551.00, PRICE PER MTR,TYPE B WITH INTEGRATED RING,3,SWR PIPES WITH INTEGRATED RING  TYPE B PIPES,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1134,7020,110MM TYPE B W.I.R. G (3.66 MTR-12FT),MTR,551.00, PRICE PER MTR,TYPE B WITH INTEGRATED RING,3.66,SWR PIPES WITH INTEGRATED RING  TYPE B PIPES,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1135,7021,110MM TYPE B WITH INT RING G (6 MTR),MTR,551.00, PRICE PER MTR,TYPE B WITH INTEGRATED RING,6,SWR PIPES WITH INTEGRATED RING  TYPE B PIPES,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1136,7022,160MM TYPE B WITH INT RING G (3 MTR),MTR,1038.00, PRICE PER MTR,TYPE B WITH INTEGRATED RING,3,SWR PIPES WITH INTEGRATED RING  TYPE B PIPES,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1137,7023,160MM TYPE B WITH INT RING G (6 MTR),MTR,1038.00, PRICE PER MTR,TYPE B WITH INTEGRATED RING,6,SWR PIPES WITH INTEGRATED RING  TYPE B PIPES,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1138,7012,110MM 2.5KG/CM2 (SWR) W.I.R. G (3 MTR),MTR,297.00, PRICE PER MTR,SWR WITH INTEGRATED RING,3,SWR PIPES WITH INTEGRATED RING  TYPE A PIPES,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1139,7024,75MM TYPE A S/S WITH INT RING G (6FT),No.s,413.50,PRICE PER NO.,TYPE A S/S WITH INTEGRATED RING,1,SWR CUT PIECES  WITH INTEGRATED RING TYPE A SS,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1144,7025,75MM TYPE A S/S WITH INT RING G (9FT),No.s,639.00,PRICE PER NO.,TYPE A S/S WITH INTEGRATED RING,1,SWR CUT PIECES  WITH INTEGRATED RING TYPE A SS,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1145,7026,90MM TYPE A S/S WITH INT RING G (6FT),No.s,555.00,PRICE PER NO.,TYPE A S/S WITH INTEGRATED RING,1,SWR CUT PIECES  WITH INTEGRATED RING TYPE A SS,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1146,7027,110MM TYPE A S/S WITH INT RING G (6FT),No.s,721.00,PRICE PER NO.,TYPE A S/S WITH INTEGRATED RING,1,SWR CUT PIECES  WITH INTEGRATED RING TYPE A SS,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1147,7028,110MM TYPE A S/S WITH INT RING G (9FT),No.s,1134.00,PRICE PER NO.,TYPE A S/S WITH INTEGRATED RING,1,SWR CUT PIECES  WITH INTEGRATED RING TYPE A SS,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1148,7029,160MM TYPE A S/S WITH INT RING G (6FT),No.s,1601.00,PRICE PER NO.,TYPE A S/S WITH INTEGRATED RING,1,SWR CUT PIECES  WITH INTEGRATED RING TYPE A SS,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1149,7030,75MM TYPE A D/S WITH INT RING G (2FT),No.s,185.50,PRICE PER NO.,TYPE A D/S WITH INTEGRATED RING,1,SWR CUT PIECES  WITH INTEGRATED RING TYPE A DS,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1155,7031,75MM TYPE A D/S WITH INT RING G (3FT),No.s,250.00,PRICE PER NO.,TYPE A D/S WITH INTEGRATED RING,1,SWR CUT PIECES  WITH INTEGRATED RING TYPE A DS,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1156,7032,75MM TYPE A D/S WITH INT RING G (4FT),No.s,313.50,PRICE PER NO.,TYPE A D/S WITH INTEGRATED RING,1,SWR CUT PIECES  WITH INTEGRATED RING TYPE A DS,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1157,7033,75MM TYPE A D/S WITH INT RING G (6FT),No.s,441.50,PRICE PER NO.,TYPE A D/S WITH INTEGRATED RING,1,SWR CUT PIECES  WITH INTEGRATED RING TYPE A DS,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1158,7034,75MM TYPE A D/S WITH INT RING G (10FT),No.s,696.00,PRICE PER NO.,TYPE A D/S WITH INTEGRATED RING,1,SWR CUT PIECES  WITH INTEGRATED RING TYPE A DS,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1159,7035,75MM TYPE A D/S WITH INT RING G (20FT),No.s,1416.00,PRICE PER NO.,TYPE A D/S WITH INTEGRATED RING,1,SWR CUT PIECES  WITH INTEGRATED RING TYPE A DS,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1166,7036,90MM TYPE A D/S WITH INT RING G (2FT),No.s,243.00,PRICE PER NO.,TYPE A D/S WITH INTEGRATED RING,1,SWR CUT PIECES  WITH INTEGRATED RING TYPE A DS,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1167,7037,90MM TYPE A D/S WITH INT RING G (3FT),No.s,328.50,PRICE PER NO.,TYPE A D/S WITH INTEGRATED RING,1,SWR CUT PIECES  WITH INTEGRATED RING TYPE A DS,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1168,7038,90MM TYPE A D/S WITH INT RING G (4FT),No.s,415.50,PRICE PER NO.,TYPE A D/S WITH INTEGRATED RING,1,SWR CUT PIECES  WITH INTEGRATED RING TYPE A DS,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1169,7039,90MM TYPE A D/S WITH INT RING G (6FT),No.s,587.50,PRICE PER NO.,TYPE A D/S WITH INTEGRATED RING,1,SWR CUT PIECES  WITH INTEGRATED RING TYPE A DS,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1177,7040,90MM TYPE A D/S WITH INT RING G (10FT),No.s,932.00,PRICE PER NO.,TYPE A D/S WITH INTEGRATED RING,1,SWR CUT PIECES  WITH INTEGRATED RING TYPE A DS,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1178,7041,90MM TYPE A D/S WITH INT RING G (20FT),No.s,1793.00,PRICE PER NO.,TYPE A D/S WITH INTEGRATED RING,1,SWR CUT PIECES  WITH INTEGRATED RING TYPE A DS,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1179,7042,110MM TYPE A D/S WITH INT RING G (2FT),No.s,298.00,PRICE PER NO.,TYPE A D/S WITH INTEGRATED RING,1,SWR CUT PIECES  WITH INTEGRATED RING TYPE A DS,Ok
SWR PIPES WITH INTEGRATED RING ,PLUMBING & SANITATION,PIPES,SWR PIPE WITH IRR,IP1188,7043,110MM TYPE A D/S WITH INT RING G (3FT),No.s,409.50,PRICE PER NO.,TYPE A D/S WITH INTEGRATED RING,1,SWR CUT PIECES  WITH INTEGRATED RING TYPE A DS,Ok
